Year,Month,Day,Marsh,Zone,Cage,Treatment,diameter
2016,April,26,KF2,reg,16,no,1
2016,April,26,KF2,reg,16,no,1
2016,April,26,KF2,reg,16,no,0.5
2016,April,26,KF2,reg,17,ambient,10
2016,April,26,KF2,reg,17,ambient,4.5
2016,April,26,KF2,reg,17,ambient,3.5
2016,April,26,KF2,reg,17,ambient,2.5
2016,April,26,KF2,reg,17,ambient,2
2016,April,26,KF2,reg,17,ambient,2
2016,April,26,KF2,reg,17,ambient,2
2016,April,26,KF2,reg,17,ambient,1.5
2016,April,26,KF2,reg,17,ambient,1
2016,April,26,KF2,reg,17,ambient,1
2016,April,26,KF2,reg,18,no,5.5
2016,April,26,KF2,reg,18,no,4
2016,April,26,KF2,reg,18,no,4
2016,April,26,KF2,reg,18,no,3
2016,April,26,KF2,reg,18,no,2
2016,April,26,KF2,reg,18,no,1
2016,April,26,KF2,reg,18,no,1
2016,April,26,KF2,reg,18,no,1
2016,April,26,KF2,reg,18,no,1
2016,April,26,KF2,reg,18,no,1
2016,April,26,KF2,reg,19,ambient,4
2016,April,26,KF2,reg,19,ambient,3
2016,April,26,KF2,reg,19,ambient,2.5
2016,April,26,KF2,reg,19,ambient,2
2016,April,26,KF2,reg,19,ambient,2
2016,April,26,KF2,reg,19,ambient,2
2016,April,26,KF2,reg,19,ambient,2
2016,April,26,KF2,reg,19,ambient,1
2016,April,26,KF2,reg,19,ambient,1
2016,April,26,KF2,reg,19,ambient,1
2016,April,26,KF2,reg,19,ambient,0.4
2016,April,26,KF2,reg,19,ambient,0.4
2016,April,26,KF2,reg,19,ambient,0.4
2016,April,26,KF2,reg,19,ambient,0.4
2016,April,26,KF2,reg,20,ambient,2
2016,April,26,KF2,reg,20,ambient,2
2016,April,26,KF2,reg,20,ambient,2
2016,April,26,KF2,reg,20,ambient,2
2016,April,26,KF2,reg,20,ambient,1.4
2016,April,26,KF2,reg,20,ambient,1
2016,April,26,KF2,reg,20,ambient,1
2016,April,26,KF2,reg,20,ambient,1
2016,April,26,KF2,reg,20,ambient,1
2016,April,26,KF2,reg,20,ambient,1
2016,April,26,KF2,reg,C,cc,2
2016,April,26,KF2,reg,C,cc,2
2016,April,26,KF2,reg,C,cc,1.5
2016,April,26,KF2,reg,C,cc,1.5
2016,April,26,KF2,reg,C,cc,1
2016,April,26,KF2,reg,C,cc,1
2016,April,26,KF2,reg,C,cc,1
2016,April,26,KF2,reg,C,cc,1
2016,April,26,KF2,reg,C,cc,1
2016,April,26,KF2,reg,C,cc,0.5
2016,April,26,KF2,reg,D,cc,9
2016,April,26,KF2,reg,D,cc,3
2016,April,26,KF2,reg,D,cc,2.5
2016,April,26,KF2,reg,D,cc,2.5
2016,April,26,KF2,reg,D,cc,2
2016,April,26,KF2,reg,D,cc,1
2016,April,26,KF2,reg,D,cc,1
2016,April,26,KF2,reg,D,cc,1
2016,April,26,KF2,reg,D,cc,1
2016,April,26,KF2,reg,D,cc,0.5
2016,August,16,KF2,reg,11,ambient,4
2016,August,16,KF2,reg,11,ambient,3
2016,August,16,KF2,reg,11,ambient,3
2016,August,16,KF2,reg,11,ambient,3
2016,August,16,KF2,reg,11,ambient,2.5
2016,August,16,KF2,reg,11,ambient,2
2016,August,16,KF2,reg,11,ambient,2
2016,August,16,KF2,reg,11,ambient,1
2016,August,16,KF2,reg,11,ambient,1
2016,August,16,KF2,reg,11,ambient,1
2016,August,16,KF2,reg,12,no,1
2016,August,16,KF2,reg,12,no,1
2016,August,16,KF2,reg,12,no,0.5
2016,August,16,KF2,reg,12,no,0.5
2016,August,16,KF2,reg,12,no,0.5
2016,August,16,KF2,reg,12,no,0.3
2016,August,16,KF2,reg,13,no,1
2016,August,16,KF2,reg,13,no,1
2016,August,16,KF2,reg,14,no,1
2016,August,16,KF2,reg,15,ambient,2
2016,August,16,KF2,reg,15,ambient,2
2016,August,16,KF2,reg,15,ambient,1.5
2016,August,16,KF2,reg,15,ambient,1.5
2016,August,16,KF2,reg,15,ambient,1
2016,August,16,KF2,reg,15,ambient,1
2016,August,16,KF2,reg,15,ambient,1
2016,August,16,KF2,reg,15,ambient,1
2016,August,16,KF2,reg,15,ambient,1
2016,August,16,KF2,reg,15,ambient,0.5
2016,August,16,KF2,reg,16,no,NA
2016,August,16,KF2,reg,17,ambient,4
2016,August,16,KF2,reg,17,ambient,3
2016,August,16,KF2,reg,17,ambient,3
2016,August,16,KF2,reg,17,ambient,2
2016,August,16,KF2,reg,17,ambient,2
2016,August,16,KF2,reg,17,ambient,2
2016,August,16,KF2,reg,17,ambient,1
2016,August,16,KF2,reg,17,ambient,1
2016,August,16,KF2,reg,17,ambient,1
2016,August,16,KF2,reg,17,ambient,0.5
2016,August,16,KF2,reg,18,no,NA
2016,August,16,KF2,reg,19,ambient,3.5
2016,August,16,KF2,reg,19,ambient,3
2016,August,16,KF2,reg,19,ambient,2
2016,August,16,KF2,reg,19,ambient,2
2016,August,16,KF2,reg,19,ambient,2
2016,August,16,KF2,reg,19,ambient,1.5
2016,August,16,KF2,reg,19,ambient,1.2
2016,August,16,KF2,reg,19,ambient,1
2016,August,16,KF2,reg,19,ambient,1
2016,August,16,KF2,reg,19,ambient,1
2016,August,16,KF2,reg,20,ambient,5
2016,August,16,KF2,reg,20,ambient,4
2016,August,16,KF2,reg,20,ambient,3.5
2016,August,16,KF2,reg,20,ambient,3
2016,August,16,KF2,reg,20,ambient,2
2016,August,16,KF2,reg,20,ambient,2
2016,August,16,KF2,reg,20,ambient,1
2016,August,16,KF2,reg,20,ambient,1
2016,August,16,KF2,reg,20,ambient,1
2016,August,16,KF2,reg,20,ambient,1
2016,August,16,KF2,reg,C,cc,4
2016,August,16,KF2,reg,C,cc,3
2016,August,16,KF2,reg,C,cc,2
2016,August,16,KF2,reg,C,cc,2
2016,August,16,KF2,reg,C,cc,1
2016,August,16,KF2,reg,C,cc,1
2016,August,16,KF2,reg,C,cc,1
2016,August,16,KF2,reg,C,cc,1
2016,August,16,KF2,reg,C,cc,0.5
2016,August,16,KF2,reg,C,cc,0.5
2016,August,16,KF2,reg,D,cc,5
2016,August,16,KF2,reg,D,cc,4
2016,August,16,KF2,reg,D,cc,3
2016,August,16,KF2,reg,D,cc,3
2016,August,16,KF2,reg,D,cc,2
2016,August,16,KF2,reg,D,cc,1
2016,August,16,KF2,reg,D,cc,1
2016,August,16,KF2,reg,D,cc,1
2016,August,16,KF2,reg,D,cc,1
2016,August,16,KF2,reg,D,cc,0.5
2016,July,21,KF2,reg,11,ambient,5.2
2016,July,21,KF2,reg,11,ambient,5.1
2016,July,21,KF2,reg,11,ambient,4.2
2016,July,21,KF2,reg,11,ambient,3.6
2016,July,21,KF2,reg,11,ambient,3
2016,July,21,KF2,reg,11,ambient,2.7
2016,July,21,KF2,reg,11,ambient,2.5
2016,July,21,KF2,reg,11,ambient,2.2
2016,July,21,KF2,reg,11,ambient,2.1
2016,July,21,KF2,reg,11,ambient,1.6
2016,July,21,KF2,reg,12,no,1.4
2016,July,21,KF2,reg,12,no,1.3
2016,July,21,KF2,reg,12,no,1.2
2016,July,21,KF2,reg,12,no,0.7
2016,July,21,KF2,reg,12,no,0.6
2016,July,21,KF2,reg,12,no,0.5
2016,July,21,KF2,reg,12,no,0.5
2016,July,21,KF2,reg,13,no,1.2
2016,July,21,KF2,reg,13,no,1
2016,July,21,KF2,reg,13,no,0.2
2016,July,21,KF2,reg,14,no,NA
2016,July,21,KF2,reg,15,ambient,2.4
2016,July,21,KF2,reg,15,ambient,2.3
2016,July,21,KF2,reg,15,ambient,1.6
2016,July,21,KF2,reg,15,ambient,1.4
2016,July,21,KF2,reg,15,ambient,1.3
2016,July,21,KF2,reg,15,ambient,1.2
2016,July,21,KF2,reg,15,ambient,1.1
2016,July,21,KF2,reg,15,ambient,1.1
2016,July,21,KF2,reg,15,ambient,1
2016,July,21,KF2,reg,15,ambient,1
2016,July,21,KF2,reg,16,no,NA
2016,July,21,KF2,reg,17,ambient,4.4
2016,July,21,KF2,reg,17,ambient,3.2
2016,July,21,KF2,reg,17,ambient,2.9
2016,July,21,KF2,reg,17,ambient,2.4
2016,July,21,KF2,reg,17,ambient,2.1
2016,July,21,KF2,reg,17,ambient,1.9
2016,July,21,KF2,reg,17,ambient,1.7
2016,July,21,KF2,reg,17,ambient,1.6
2016,July,21,KF2,reg,17,ambient,1.3
2016,July,21,KF2,reg,17,ambient,1.3
2016,July,21,KF2,reg,18,no,1.1
2016,July,21,KF2,reg,19,ambient,6.4
2016,July,21,KF2,reg,19,ambient,5.5
2016,July,21,KF2,reg,19,ambient,5.2
2016,July,21,KF2,reg,19,ambient,4.2
2016,July,21,KF2,reg,19,ambient,3.1
2016,July,21,KF2,reg,19,ambient,2.9
2016,July,21,KF2,reg,19,ambient,1.4
2016,July,21,KF2,reg,19,ambient,1.4
2016,July,21,KF2,reg,19,ambient,1.3
2016,July,21,KF2,reg,19,ambient,1.1
2016,July,21,KF2,reg,20,ambient,4.4
2016,July,21,KF2,reg,20,ambient,3.2
2016,July,21,KF2,reg,20,ambient,3.2
2016,July,21,KF2,reg,20,ambient,2.7
2016,July,21,KF2,reg,20,ambient,2.5
2016,July,21,KF2,reg,20,ambient,2.4
2016,July,21,KF2,reg,20,ambient,2.3
2016,July,21,KF2,reg,20,ambient,1.5
2016,July,21,KF2,reg,20,ambient,1.2
2016,July,21,KF2,reg,20,ambient,1.1
2016,July,21,KF2,reg,C,cc,5.2
2016,July,21,KF2,reg,C,cc,2.4
2016,July,21,KF2,reg,C,cc,2.3
2016,July,21,KF2,reg,C,cc,2.2
2016,July,21,KF2,reg,C,cc,1.6
2016,July,21,KF2,reg,C,cc,1.4
2016,July,21,KF2,reg,C,cc,1.3
2016,July,21,KF2,reg,C,cc,1.2
2016,July,21,KF2,reg,C,cc,1.1
2016,July,21,KF2,reg,C,cc,0.7
2016,July,21,KF2,reg,D,cc,4.4
2016,July,21,KF2,reg,D,cc,3.2
2016,July,21,KF2,reg,D,cc,2.9
2016,July,21,KF2,reg,D,cc,2.4
2016,July,21,KF2,reg,D,cc,2.1
2016,July,21,KF2,reg,D,cc,1.9
2016,July,21,KF2,reg,D,cc,1.7
2016,July,21,KF2,reg,D,cc,1.6
2016,July,21,KF2,reg,D,cc,1.3
2016,July,21,KF2,reg,D,cc,1.3
2016,June,23,KF2,reg,11,ambient,5.7
2016,June,23,KF2,reg,11,ambient,5.3
2016,June,23,KF2,reg,11,ambient,4.8
2016,June,23,KF2,reg,11,ambient,4.3
2016,June,23,KF2,reg,11,ambient,4.2
2016,June,23,KF2,reg,11,ambient,2.9
2016,June,23,KF2,reg,11,ambient,2.7
2016,June,23,KF2,reg,11,ambient,2.6
2016,June,23,KF2,reg,11,ambient,1.8
2016,June,23,KF2,reg,11,ambient,0.7
2016,June,23,KF2,reg,12,no,1.4
2016,June,23,KF2,reg,12,no,1.2
2016,June,23,KF2,reg,12,no,1.1
2016,June,23,KF2,reg,12,no,1
2016,June,23,KF2,reg,12,no,1
2016,June,23,KF2,reg,12,no,1
2016,June,23,KF2,reg,12,no,1
2016,June,23,KF2,reg,12,no,0.5
2016,June,23,KF2,reg,13,no,1.4
2016,June,23,KF2,reg,13,no,1
2016,June,23,KF2,reg,13,no,0.5
2016,June,23,KF2,reg,13,no,0.5
2016,June,23,KF2,reg,14,no,2
2016,June,23,KF2,reg,14,no,1.7
2016,June,23,KF2,reg,14,no,1.5
2016,June,23,KF2,reg,15,ambient,2.3
2016,June,23,KF2,reg,15,ambient,2
2016,June,23,KF2,reg,15,ambient,1.8
2016,June,23,KF2,reg,15,ambient,1.5
2016,June,23,KF2,reg,15,ambient,1.2
2016,June,23,KF2,reg,15,ambient,1
2016,June,23,KF2,reg,15,ambient,1
2016,June,23,KF2,reg,15,ambient,0.5
2016,June,23,KF2,reg,15,ambient,0.5
2016,June,23,KF2,reg,16,no,1.7
2016,June,23,KF2,reg,16,no,1.6
2016,June,23,KF2,reg,16,no,1
2016,June,23,KF2,reg,16,no,1
2016,June,23,KF2,reg,17,ambient,7.5
2016,June,23,KF2,reg,17,ambient,4.2
2016,June,23,KF2,reg,17,ambient,3.3
2016,June,23,KF2,reg,17,ambient,2.6
2016,June,23,KF2,reg,17,ambient,1.7
2016,June,23,KF2,reg,17,ambient,1.3
2016,June,23,KF2,reg,17,ambient,1.1
2016,June,23,KF2,reg,17,ambient,1.1
2016,June,23,KF2,reg,17,ambient,1
2016,June,23,KF2,reg,17,ambient,1
2016,June,23,KF2,reg,18,no,1.3
2016,June,23,KF2,reg,18,no,1.2
2016,June,23,KF2,reg,18,no,1.1
2016,June,23,KF2,reg,18,no,1
2016,June,23,KF2,reg,18,no,1
2016,June,23,KF2,reg,18,no,1
2016,June,23,KF2,reg,19,ambient,6.4
2016,June,23,KF2,reg,19,ambient,4.2
2016,June,23,KF2,reg,19,ambient,3.6
2016,June,23,KF2,reg,19,ambient,3.1
2016,June,23,KF2,reg,19,ambient,2.7
2016,June,23,KF2,reg,19,ambient,1.5
2016,June,23,KF2,reg,19,ambient,1.3
2016,June,23,KF2,reg,19,ambient,1.2
2016,June,23,KF2,reg,19,ambient,1
2016,June,23,KF2,reg,19,ambient,0.7
2016,June,23,KF2,reg,20,ambient,7.2
2016,June,23,KF2,reg,20,ambient,5.4
2016,June,23,KF2,reg,20,ambient,4.5
2016,June,23,KF2,reg,20,ambient,4.3
2016,June,23,KF2,reg,20,ambient,1.6
2016,June,23,KF2,reg,20,ambient,1.6
2016,June,23,KF2,reg,20,ambient,1.2
2016,June,23,KF2,reg,20,ambient,1
2016,June,23,KF2,reg,20,ambient,0.8
2016,June,23,KF2,reg,20,ambient,0.6
2016,June,23,KF2,reg,C,cc,2.4
2016,June,23,KF2,reg,C,cc,2.2
2016,June,23,KF2,reg,C,cc,2.1
2016,June,23,KF2,reg,C,cc,2
2016,June,23,KF2,reg,C,cc,1.7
2016,June,23,KF2,reg,C,cc,1.2
2016,June,23,KF2,reg,C,cc,1
2016,June,23,KF2,reg,C,cc,1
2016,June,23,KF2,reg,C,cc,1
2016,June,23,KF2,reg,C,cc,0.5
2016,June,23,KF2,reg,D,cc,7.2
2016,June,23,KF2,reg,D,cc,4.2
2016,June,23,KF2,reg,D,cc,3.7
2016,June,23,KF2,reg,D,cc,3.1
2016,June,23,KF2,reg,D,cc,2.2
2016,June,23,KF2,reg,D,cc,1.8
2016,June,23,KF2,reg,D,cc,1.6
2016,June,23,KF2,reg,D,cc,1.3
2016,June,23,KF2,reg,D,cc,1
2016,June,23,KF2,reg,D,cc,0.6
2016,May,25,KF2,reg,11,ambient,6.4
2016,May,25,KF2,reg,11,ambient,4.7
2016,May,25,KF2,reg,11,ambient,4.6
2016,May,25,KF2,reg,11,ambient,4.6
2016,May,25,KF2,reg,11,ambient,2.4
2016,May,25,KF2,reg,11,ambient,2.3
2016,May,25,KF2,reg,11,ambient,2.1
2016,May,25,KF2,reg,11,ambient,2
2016,May,25,KF2,reg,11,ambient,1.9
2016,May,25,KF2,reg,11,ambient,0.5
2016,May,25,KF2,reg,12,no,2.2
2016,May,25,KF2,reg,12,no,2.1
2016,May,25,KF2,reg,12,no,2
2016,May,25,KF2,reg,12,no,1.1
2016,May,25,KF2,reg,12,no,1.1
2016,May,25,KF2,reg,12,no,1
2016,May,25,KF2,reg,12,no,0.7
2016,May,25,KF2,reg,12,no,0.5
2016,May,25,KF2,reg,12,no,0.5
2016,May,25,KF2,reg,12,no,0.4
2016,May,25,KF2,reg,13,no,1.2
2016,May,25,KF2,reg,13,no,1.1
2016,May,25,KF2,reg,13,no,1
2016,May,25,KF2,reg,13,no,1
2016,May,25,KF2,reg,13,no,1
2016,May,25,KF2,reg,13,no,1
2016,May,25,KF2,reg,14,no,1.3
2016,May,25,KF2,reg,14,no,1.2
2016,May,25,KF2,reg,14,no,1.1
2016,May,25,KF2,reg,14,no,0.7
2016,May,25,KF2,reg,15,ambient,3.6
2016,May,25,KF2,reg,15,ambient,3.4
2016,May,25,KF2,reg,15,ambient,3.4
2016,May,25,KF2,reg,15,ambient,3.3
2016,May,25,KF2,reg,15,ambient,1.3
2016,May,25,KF2,reg,15,ambient,1.2
2016,May,25,KF2,reg,15,ambient,1.2
2016,May,25,KF2,reg,15,ambient,1
2016,May,25,KF2,reg,15,ambient,0.7
2016,May,25,KF2,reg,15,ambient,0.5
2016,May,25,KF2,reg,16,no,1.1
2016,May,25,KF2,reg,16,no,1
2016,May,25,KF2,reg,16,no,1
2016,May,25,KF2,reg,16,no,0.7
2016,May,25,KF2,reg,16,no,0.6
2016,May,25,KF2,reg,16,no,0.5
2016,May,25,KF2,reg,16,no,0.5
2016,May,25,KF2,reg,17,ambient,11.2
2016,May,25,KF2,reg,17,ambient,4.2
2016,May,25,KF2,reg,17,ambient,3.3
2016,May,25,KF2,reg,17,ambient,3.1
2016,May,25,KF2,reg,17,ambient,1.3
2016,May,25,KF2,reg,17,ambient,1
2016,May,25,KF2,reg,17,ambient,1
2016,May,25,KF2,reg,17,ambient,0.7
2016,May,25,KF2,reg,17,ambient,0.5
2016,May,25,KF2,reg,17,ambient,0.5
2016,May,25,KF2,reg,18,no,0.7
2016,May,25,KF2,reg,19,ambient,7.5
2016,May,25,KF2,reg,19,ambient,5.6
2016,May,25,KF2,reg,19,ambient,5.4
2016,May,25,KF2,reg,19,ambient,4.7
2016,May,25,KF2,reg,19,ambient,4.4
2016,May,25,KF2,reg,19,ambient,3.6
2016,May,25,KF2,reg,19,ambient,3.4
2016,May,25,KF2,reg,19,ambient,1.8
2016,May,25,KF2,reg,19,ambient,1.8
2016,May,25,KF2,reg,19,ambient,1.2
2016,May,25,KF2,reg,20,ambient,7.3
2016,May,25,KF2,reg,20,ambient,5.3
2016,May,25,KF2,reg,20,ambient,4.7
2016,May,25,KF2,reg,20,ambient,3.4
2016,May,25,KF2,reg,20,ambient,2.9
2016,May,25,KF2,reg,20,ambient,2.5
2016,May,25,KF2,reg,20,ambient,1.4
2016,May,25,KF2,reg,20,ambient,1.2
2016,May,25,KF2,reg,20,ambient,0.9
2016,May,25,KF2,reg,20,ambient,0.7
2016,May,25,KF2,reg,C,cc,3.6
2016,May,25,KF2,reg,C,cc,2.9
2016,May,25,KF2,reg,C,cc,2.4
2016,May,25,KF2,reg,C,cc,2.3
2016,May,25,KF2,reg,C,cc,2.2
2016,May,25,KF2,reg,C,cc,2.2
2016,May,25,KF2,reg,C,cc,1.9
2016,May,25,KF2,reg,C,cc,1
2016,May,25,KF2,reg,C,cc,1
2016,May,25,KF2,reg,C,cc,0.5
2016,May,25,KF2,reg,D,cc,9.3
2016,May,25,KF2,reg,D,cc,5.2
2016,May,25,KF2,reg,D,cc,4.7
2016,May,25,KF2,reg,D,cc,4.6
2016,May,25,KF2,reg,D,cc,3.1
2016,May,25,KF2,reg,D,cc,1
2016,May,25,KF2,reg,D,cc,1
2016,May,25,KF2,reg,D,cc,0.7
2016,May,25,KF2,reg,D,cc,0.5
2016,May,25,KF2,reg,D,cc,0.5
2016,October,7,KF2,reg,11,ambient,4.5
2016,October,7,KF2,reg,11,ambient,4.4
2016,October,7,KF2,reg,11,ambient,3
2016,October,7,KF2,reg,11,ambient,2.1
2016,October,7,KF2,reg,11,ambient,1.7
2016,October,7,KF2,reg,11,ambient,1.6
2016,October,7,KF2,reg,11,ambient,1.6
2016,October,7,KF2,reg,11,ambient,1.5
2016,October,7,KF2,reg,11,ambient,1.4
2016,October,7,KF2,reg,11,ambient,1.1
2016,October,7,KF2,reg,12,no,1
2016,October,7,KF2,reg,12,no,1
2016,October,7,KF2,reg,12,no,0.8
2016,October,7,KF2,reg,13,no,1
2016,October,7,KF2,reg,13,no,1
2016,October,7,KF2,reg,13,no,0.5
2016,October,7,KF2,reg,14,no,0.5
2016,October,7,KF2,reg,15,ambient,2.3
2016,October,7,KF2,reg,15,ambient,1.6
2016,October,7,KF2,reg,15,ambient,1.5
2016,October,7,KF2,reg,15,ambient,1.4
2016,October,7,KF2,reg,15,ambient,1.4
2016,October,7,KF2,reg,15,ambient,1.1
2016,October,7,KF2,reg,15,ambient,1
2016,October,7,KF2,reg,15,ambient,1
2016,October,7,KF2,reg,15,ambient,0.7
2016,October,7,KF2,reg,15,ambient,0.5
2016,October,7,KF2,reg,16,no,NA
2016,October,7,KF2,reg,17,ambient,2.2
2016,October,7,KF2,reg,17,ambient,1.7
2016,October,7,KF2,reg,17,ambient,1.5
2016,October,7,KF2,reg,17,ambient,1.4
2016,October,7,KF2,reg,17,ambient,1.3
2016,October,7,KF2,reg,17,ambient,1.2
2016,October,7,KF2,reg,17,ambient,1.1
2016,October,7,KF2,reg,17,ambient,1
2016,October,7,KF2,reg,17,ambient,1
2016,October,7,KF2,reg,17,ambient,0.7
2016,October,7,KF2,reg,18,no,1
2016,October,7,KF2,reg,18,no,0.5
2016,October,7,KF2,reg,19,ambient,3.2
2016,October,7,KF2,reg,19,ambient,3.1
2016,October,7,KF2,reg,19,ambient,2.5
2016,October,7,KF2,reg,19,ambient,2.1
2016,October,7,KF2,reg,19,ambient,2
2016,October,7,KF2,reg,19,ambient,1.7
2016,October,7,KF2,reg,19,ambient,1.6
2016,October,7,KF2,reg,19,ambient,1.6
2016,October,7,KF2,reg,19,ambient,1
2016,October,7,KF2,reg,19,ambient,1
2016,October,7,KF2,reg,20,ambient,3.3
2016,October,7,KF2,reg,20,ambient,2.6
2016,October,7,KF2,reg,20,ambient,2.4
2016,October,7,KF2,reg,20,ambient,2.1
2016,October,7,KF2,reg,20,ambient,2.1
2016,October,7,KF2,reg,20,ambient,2
2016,October,7,KF2,reg,20,ambient,1.5
2016,October,7,KF2,reg,20,ambient,1.4
2016,October,7,KF2,reg,20,ambient,1.4
2016,October,7,KF2,reg,20,ambient,1
2016,October,7,KF2,reg,C,cc,2.5
2016,October,7,KF2,reg,C,cc,2.1
2016,October,7,KF2,reg,C,cc,1.5
2016,October,7,KF2,reg,C,cc,1.4
2016,October,7,KF2,reg,C,cc,1.3
2016,October,7,KF2,reg,C,cc,1
2016,October,7,KF2,reg,C,cc,1
2016,October,7,KF2,reg,C,cc,1
2016,October,7,KF2,reg,C,cc,0.7
2016,October,7,KF2,reg,C,cc,0.6
2016,October,7,KF2,reg,D,cc,6.5
2016,October,7,KF2,reg,D,cc,4
2016,October,7,KF2,reg,D,cc,3.1
2016,October,7,KF2,reg,D,cc,3
2016,October,7,KF2,reg,D,cc,2.3
2016,October,7,KF2,reg,D,cc,2.2
2016,October,7,KF2,reg,D,cc,1.1
2016,October,7,KF2,reg,D,cc,1
2016,October,7,KF2,reg,D,cc,0.9
2016,October,7,KF2,reg,D,cc,0.8
2016,September,8,KF2,reg,11,ambient,4.4
2016,September,8,KF2,reg,11,ambient,4.1
2016,September,8,KF2,reg,11,ambient,2.3
2016,September,8,KF2,reg,11,ambient,2
2016,September,8,KF2,reg,11,ambient,2
2016,September,8,KF2,reg,11,ambient,1.7
2016,September,8,KF2,reg,11,ambient,1.3
2016,September,8,KF2,reg,11,ambient,1
2016,September,8,KF2,reg,11,ambient,1
2016,September,8,KF2,reg,11,ambient,1
2016,September,8,KF2,reg,12,no,1
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,12,no,0.5
2016,September,8,KF2,reg,13,no,1.1
2016,September,8,KF2,reg,13,no,1
2016,September,8,KF2,reg,13,no,0.5
2016,September,8,KF2,reg,13,no,0.5
2016,September,8,KF2,reg,13,no,0.5
2016,September,8,KF2,reg,15,ambient,2.5
2016,September,8,KF2,reg,15,ambient,2
2016,September,8,KF2,reg,15,ambient,1.6
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,1
2016,September,8,KF2,reg,15,ambient,0.5
2016,September,8,KF2,reg,17,ambient,3.7
2016,September,8,KF2,reg,17,ambient,2.9
2016,September,8,KF2,reg,17,ambient,2.2
2016,September,8,KF2,reg,17,ambient,2.1
2016,September,8,KF2,reg,17,ambient,2.1
2016,September,8,KF2,reg,17,ambient,1.9
2016,September,8,KF2,reg,17,ambient,1.5
2016,September,8,KF2,reg,17,ambient,1.3
2016,September,8,KF2,reg,17,ambient,1.3
2016,September,8,KF2,reg,17,ambient,0.8
2016,September,8,KF2,reg,18,no,1
2016,September,8,KF2,reg,18,no,1
2016,September,8,KF2,reg,19,ambient,2.7
2016,September,8,KF2,reg,19,ambient,2.2
2016,September,8,KF2,reg,19,ambient,2.2
2016,September,8,KF2,reg,19,ambient,1.9
2016,September,8,KF2,reg,19,ambient,1.9
2016,September,8,KF2,reg,19,ambient,1.8
2016,September,8,KF2,reg,19,ambient,1.7
2016,September,8,KF2,reg,19,ambient,1.5
2016,September,8,KF2,reg,19,ambient,1.4
2016,September,8,KF2,reg,19,ambient,1.3
2016,September,8,KF2,reg,20,ambient,3.3
2016,September,8,KF2,reg,20,ambient,3.1
2016,September,8,KF2,reg,20,ambient,3
2016,September,8,KF2,reg,20,ambient,2.9
2016,September,8,KF2,reg,20,ambient,2.3
2016,September,8,KF2,reg,20,ambient,2.1
2016,September,8,KF2,reg,20,ambient,2.1
2016,September,8,KF2,reg,20,ambient,2
2016,September,8,KF2,reg,20,ambient,1.3
2016,September,8,KF2,reg,20,ambient,0.4
2016,September,8,KF2,reg,C,cc,2.5
2016,September,8,KF2,reg,C,cc,2.3
2016,September,8,KF2,reg,C,cc,2.3
2016,September,8,KF2,reg,C,cc,2.2
2016,September,8,KF2,reg,C,cc,1.6
2016,September,8,KF2,reg,C,cc,1.4
2016,September,8,KF2,reg,C,cc,1.1
2016,September,8,KF2,reg,C,cc,1
2016,September,8,KF2,reg,C,cc,1
2016,September,8,KF2,reg,C,cc,0.9
2016,September,8,KF2,reg,D,cc,8.6
2016,September,8,KF2,reg,D,cc,4.9
2016,September,8,KF2,reg,D,cc,3.1
2016,September,8,KF2,reg,D,cc,2.8
2016,September,8,KF2,reg,D,cc,2.3
2016,September,8,KF2,reg,D,cc,2.1
2016,September,8,KF2,reg,D,cc,1.7
2016,September,8,KF2,reg,D,cc,1.4
2016,September,8,KF2,reg,D,cc,1
2016,September,8,KF2,reg,D,cc,0.5
2016,August,2,SDL,hi,21,no,0.6
2016,August,2,SDL,hi,21,no,0.6
2016,August,2,SDL,hi,21,no,0.6
2016,August,2,SDL,hi,21,no,0.5
2016,August,2,SDL,hi,21,no,0.5
2016,August,2,SDL,hi,21,no,0.5
2016,August,2,SDL,hi,21,no,0.5
2016,August,2,SDL,hi,21,no,0.5
2016,August,2,SDL,hi,21,no,0.4
2016,August,2,SDL,hi,21,no,0.4
2016,August,2,SDL,hi,22,no,0.6
2016,August,2,SDL,hi,22,no,0.6
2016,August,2,SDL,hi,22,no,0.5
2016,August,2,SDL,hi,22,no,0.5
2016,August,2,SDL,hi,22,no,0.5
2016,August,2,SDL,hi,22,no,0.5
2016,August,2,SDL,hi,22,no,0.4
2016,August,2,SDL,hi,22,no,0.4
2016,August,2,SDL,hi,22,no,0.3
2016,August,2,SDL,hi,22,no,0.3
2016,August,2,SDL,hi,23,ambient,1.5
2016,August,2,SDL,hi,23,ambient,1.2
2016,August,2,SDL,hi,23,ambient,1.1
2016,August,2,SDL,hi,23,ambient,1
2016,August,2,SDL,hi,23,ambient,1
2016,August,2,SDL,hi,23,ambient,1
2016,August,2,SDL,hi,23,ambient,1
2016,August,2,SDL,hi,23,ambient,0.9
2016,August,2,SDL,hi,23,ambient,0.8
