Year,Month,Day,Marsh,Zone,Cage,Treatment,Stems(all),Stems(live),Stems(dead),Flowers,Pickle_CH_Avg,Spartina_L,Spartina_D,Mud,Sarcocornia,Salicornia,Batis,Jaumea,Triglochin,Unknown,Wrack,Not_visible
2018,April,15,KF1,reg,9,no,8,4,4,0,55,7,7,0,79,0,7,0,0,0,0,0
2018,April,15,KF1,reg,10,no,12,9,3,0,45,3,4,0,93,0,0,0,0,0,0,0
2018,April,15,KF1,reg,51,high,28,17,11,0,48.5,8,13,7,56,16,0,0,0,0,0,0
2018,April,15,KF1,reg,52,high,52,32,20,0,50,9,11,12,60,8,0,0,0,0,0,0
2018,April,15,KF1,reg,53,high,27,14,13,0,31.5,16,19,4,45,0,7,9,0,0,0,0
2018,April,15,KF1,reg,54,high,51,32,19,0,40.5,30,2,3,64,0,1,0,0,0,0,0
2018,April,15,KF1,reg,55,high,46,27,19,0,38.5,24,27,1,31,0,17,0,0,0,0,0
2018,April,15,KF1,reg,A,cc,67,36,31,0,46,19,7,4,59,0,11,0,0,0,0,0
2018,April,15,KF1,reg,B,cc,62,51,11,0,45.5,27,9,1,62,1,0,0,0,0,0,0
2018,April,15,KF1,reg,K,cc,44,29,15,0,35.5,17,17,10,48,8,0,0,0,0,0,0
2018,April,15,KF1,reg,L,cc,38,28,10,0,39.5,14,8,2,72,4,0,0,0,0,0,0
2018,April,15,KF1,reg,M,cc,45,35,10,0,40.5,27,25,5,34,0,3,6,0,0,0,0
2018,April,15,KF1,reg,N,ncc,43,28,15,0,41,12,14,8,63,3,1,0,0,0,0,0
2018,April,15,KF1,reg,O,ncc,63,52,11,0,36.5,27,10,15,36,4,8,0,0,0,0,0
2018,April,15,KF1,reg,P,ncc,30,22,8,0,22,13,5,12,22,8,17,22,0,0,0,0
2018,April,15,KF1,reg,Q,ncc,72,51,21,0,34.5,33,33,5,25,4,0,0,0,0,0,0
2018,April,15,KF1,reg,R,ncc,41,34,7,0,31,22,11,20,19,22,5,0,0,0,0,0
2018,April,15,KF2,reg,11,ambient,40,25,15,0,50.5,9,10,7,72,2,0,0,0,0,0,0
2018,April,15,KF2,reg,12,no,28,20,8,0,56.5,7,4,1,79,9,0,0,0,0,0,0
2018,April,15,KF2,reg,13,no,15,10,5,0,53.5,7,11,0,70,0,4,1,0,6,0,0
2018,April,15,KF2,reg,14,no,18,11,7,0,57.5,7,18,2,65,8,0,0,0,0,0,0
2018,April,15,KF2,reg,15,ambient,31,10,21,0,49.2,2,8,1,85,3,1,0,0,0,0,0
2018,April,15,KF2,reg,16,no,0,0,0,0,60.5,0,0,5,69,26,0,0,0,0,0,0
2018,April,15,KF2,reg,17,ambient,30,22,8,0,52,6,2,0,81,4,7,0,0,0,0,0
2018,April,15,KF2,reg,18,no,5,3,2,0,59,0,4,1,71,0,3,14,5,2,0,0
2018,April,15,KF2,reg,19,ambient,14,11,3,0,45.5,6,9,0,70,11,4,0,0,0,0,0
2018,April,15,KF2,reg,20,ambient,46,34,12,0,55,9,6,2,68,7,8,0,0,0,0,0
2018,April,15,KF2,reg,56,high,91,49,42,0,55.5,9,38,0,21,28,4,0,0,0,0,0
2018,April,15,KF2,reg,57,high,89,57,32,0,59.5,17,34,0,19,29,1,0,0,0,0,0
2018,April,15,KF2,reg,58,high,33,17,16,0,59.5,2,16,2,75,3,2,0,0,0,0,0
2018,April,15,KF2,reg,59,high,18,14,4,0,55,5,3,1,85,6,0,0,0,0,0,0
2018,April,15,KF2,reg,60,high,46,16,30,0,41,13,13,4,57,5,8,0,0,0,0,0
2018,April,15,KF2,reg,C,cc,38,29,9,0,57,10,14,0,59,0,18,0,0,0,0,0
2018,April,15,KF2,reg,D,cc,56,40,16,0,48.5,11,7,4,67,1,11,0,0,0,0,0
2018,April,15,KF2,reg,S,cc,55,39,16,0,41,14,15,5,41,18,7,0,0,0,0,0
2018,April,15,KF2,reg,T,cc,49,26,23,0,46.25,7,11,1,75,0,7,0,0,0,0,0
2018,April,15,KF2,reg,U,cc,55,34,21,0,44,5,37,9,26,23,0,0,0,0,0,0
2018,April,15,KF2,reg,V,ncc,23,13,10,0,56.5,6,16,3,75,0,0,0,0,0,0,0
2018,April,15,KF2,reg,W,ncc,73,56,17,0,39,24,9,5,62,0,0,0,0,0,0,0
2018,April,15,KF2,reg,X,ncc,43,29,14,0,48.5,13,18,1,58,0,7,3,0,0,0,0
2018,April,15,KF2,reg,Y,ncc,27,16,11,0,51,24,6,2,60,3,5,0,0,0,0,0
2018,April,15,KF2,reg,Z,ncc,61,39,22,0,43,13,25,5,41,6,10,0,0,0,0,0
2018,April,18,SDL,mid,31,ambient,53,22,31,0,43.25,6,42,14,39,0,0,0,0,0,0,0
2018,April,18,SDL,mid,32,no,76,34,42,0,50,31,49,8,11,0,0,0,0,0,0,0
2018,April,18,SDL,mid,33,no,42,19,23,0,48,15,37,31,17,0,0,0,0,0,0,0
2018,April,18,SDL,mid,34,ambient,90,56,34,0,45,11,33,9,47,0,0,0,0,0,0,0
2018,April,18,SDL,mid,35,ambient,63,16,47,0,42,6,60,15,18,0,0,0,0,0,0,0
2018,April,18,SDL,mid,36,no,102,42,60,0,32.5,44,55,1,0,0,0,0,0,0,0,0
2018,April,18,SDL,mid,37,ambient,83,44,39,0,38,35,50,3,12,0,0,0,0,0,0,0
2018,April,18,SDL,mid,38,no,72,29,43,0,36.25,25,37,14,24,0,0,0,0,0,0,0
2018,April,18,SDL,mid,39,ambient,84,32,52,0,42.5,39,48,8,5,0,0,0,0,0,0,0
2018,April,18,SDL,mid,40,no,85,45,40,0,56.5,25,50,5,21,0,0,0,0,0,0,0
2018,April,18,SDL,mid,61,high,110,52,58,0,31.75,13,43,8,7,0,0,29,0,0,0,0
2018,April,18,SDL,mid,62,high,62,22,40,0,35,7,77,11,4,0,0,0,0,0,0,0
2018,April,18,SDL,mid,63,high,87,42,45,0,54.25,26,70,0,3,0,0,0,0,0,0,0
2018,April,18,SDL,mid,64,high,83,41,42,0,51.75,37,56,1,6,0,0,0,0,0,0,0
2018,April,18,SDL,mid,65,high,65,21,44,0,59,12,65,3,19,0,0,1,0,0,0,0
2018,April,18,SDL,mid,G,cc,53,22,31,0,36.75,15,54,27,5,0,0,0,0,0,0,0
2018,April,18,SDL,mid,H,cc,75,36,39,0,41,32,54,8,6,0,0,0,0,0,0,0
2018,April,18,SDL,mid,II,cc,82,37,45,0,46,14,52,14,20,0,0,0,0,0,0,0
2018,April,18,SDL,mid,JJ,cc,77,52,25,0,43.5,39,36,7,15,0,0,0,0,0,0,0
2018,April,18,SDL,mid,KK,cc,76,28,48,0,36,28,64,3,4,0,0,0,0,0,0,0
2018,April,18,SDL,mid,LL,ncc,80,57,23,0,44,33,29,38,0,0,0,0,0,0,0,0
2018,April,18,SDL,mid,MM,ncc,57,30,27,0,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,April,18,SDL,mid,NN,ncc,48,24,24,0,37.5,35,50,8,7,0,0,0,0,0,0,0
2018,April,18,SDL,mid,OO,ncc,63,20,43,0,20,13,40,30,17,0,0,0,0,0,0,0
2018,April,18,SDL,mid,PP,ncc,50,19,31,0,36,15,42,12,31,0,0,0,0,0,0,0
2018,July,13,KF1,reg,1,ambient,18,17,1,0,45.5,13,0,0,88,0,0,0,0,0,0,0
2018,July,13,KF1,reg,2,ambient,16,14,2,0,45.5,13,4,0,78,2,2,0,0,0,0,0
2018,July,13,KF1,reg,3,no,35,27,8,0,41,32,11,0,51,5,0,0,0,0,0,0
2018,July,13,KF1,reg,4,ambient,14,12,2,0,46.5,15,1,0,84,0,0,0,0,0,0,0
2018,July,13,KF1,reg,5,no,45,41,4,0,45,20,6,2,52,1,14,4,0,0,0,0
2018,July,13,KF1,reg,6,no,15,15,0,0,42.5,7,1,0,82,0,8,1,0,0,0,0
2018,July,13,KF1,reg,7,ambient,8,8,0,0,46.25,7,0,0,72,10,9,2,0,0,0,0
2018,July,13,KF1,reg,8,ambient,11,11,0,0,51,9,1,0,80,0,10,0,0,0,0,0
2018,July,13,KF1,reg,9,no,5,5,0,0,46,1,0,0,81,0,13,5,0,0,0,0
2018,July,13,KF1,reg,10,no,12,12,0,0,39.75,6,0,0,90,4,0,0,0,0,0,0
2018,July,13,KF1,reg,51,high,18,16,2,0,42.5,28,5,4,45,18,0,0,0,0,0,0
2018,July,13,KF1,reg,52,high,40,26,14,0,41.5,18,20,3,55,3,0,0,0,0,0,0
2018,July,13,KF1,reg,53,high,11,11,0,0,31,13,6,0,49,1,17,14,0,0,0,0
2018,July,13,KF1,reg,54,high,36,35,1,0,44,36,11,0,49,0,3,0,0,0,0,0
2018,July,13,KF1,reg,55,high,21,18,3,0,44.5,20,13,0,30,8,29,0,0,0,0,0
2018,July,13,KF1,reg,A,cc,51,45,6,0,46,23,2,2,50,1,20,0,0,0,0,0
2018,July,13,KF1,reg,B,cc,46,28,18,0,50,17,5,0,77,1,0,0,0,0,0,0
2018,July,13,KF1,reg,K,cc,32,25,7,0,43,38,19,4,39,0,0,0,0,0,0,0
2018,July,13,KF1,reg,L,cc,51,19,5,0,44,33,10,2,56,2,0,0,0,0,0,0
2018,July,13,KF1,reg,M,cc,27,20,7,0,31.5,23,32,4,32,0,9,0,0,0,0,0
2018,July,13,KF1,reg,N,ncc,34,24,10,0,41.5,44,9,0,46,0,2,0,0,0,0,0
2018,July,13,KF1,reg,O,ncc,47,44,3,0,34.5,28,7,2,44,17,2,0,0,0,0,0
2018,July,13,KF1,reg,P,ncc,12,8,4,0,29,3,8,4,1,47,19,16,0,0,0,0
2018,July,13,KF1,reg,Q,ncc,51,45,6,0,36,54,14,2,11,11,9,0,0,0,0,0
2018,July,13,KF1,reg,R,ncc,24,21,3,0,32,21,6,5,12,55,0,0,0,0,0,0
2018,July,13,KF2,reg,11,ambient,22,16,6,0,48.65,7,9,4,68,12,0,0,0,0,0,0
2018,July,13,KF2,reg,12,no,24,18,6,0,50,13,0,2,80,6,0,0,0,0,0,0
2018,July,13,KF2,reg,13,no,19,13,6,0,46.05,5,1,1,77,0,7,2,0,6,0,0
2018,July,13,KF2,reg,14,no,16,11,5,0,59.6,2,0,1,72,24,0,0,0,0,0,0
2018,July,13,KF2,reg,15,ambient,35,12,7,0,57.7,1,4,2,78,4,10,0,0,0,0,0
2018,July,13,KF2,reg,16,no,0,0,0,0,46.9,0,0,3,62,35,0,0,0,0,0,0
2018,July,13,KF2,reg,17,ambient,19,13,6,0,42.55,10,0,1,70,7,12,0,0,0,0,0
2018,July,13,KF2,reg,18,no,9,5,4,0,46.45,0,0,0,67,4,6,15,8,0,0,0
2018,July,13,KF2,reg,19,ambient,16,11,5,0,38.9,6,1,5,51,27,10,0,0,0,0,0
2018,July,13,KF2,reg,20,ambient,30,22,8,0,51.45,11,8,3,59,10,7,0,0,0,0,0
2018,July,13,KF2,reg,56,high,45,24,21,0,42,8,11,2,55,18,6,0,0,0,0,0
2018,July,13,KF2,reg,57,high,38,21,17,0,55.45,11,12,2,63,12,0,0,0,0,0,0
2018,July,13,KF2,reg,58,high,20,12,8,0,40.25,1,7,3,71,16,2,0,0,0,0,0
2018,July,13,KF2,reg,59,high,19,12,7,0,45.75,1,3,1,78,14,2,0,0,0,0,0
2018,July,13,KF2,reg,60,high,26,20,6,0,32.55,13,3,4,52,21,7,0,0,0,0,0
2018,July,13,KF2,reg,C,cc,31,12,19,0,50.35,3,2,1,58,2,33,0,0,0,0,0
2018,July,13,KF2,reg,D,cc,57,44,13,0,46.7,13,5,6,53,5,17,0,0,0,0,0
2018,July,13,KF2,reg,S,cc,59,45,14,0,41.8,13,2,3,60,11,11,0,0,0,0,0
2018,July,13,KF2,reg,T,cc,32,25,7,0,54.85,7,6,6,68,0,13,0,0,0,0,0
2018,July,13,KF2,reg,U,cc,53,40,13,0,53.75,18,4,12,14,51,0,0,0,0,0,0
2018,July,13,KF2,reg,V,ncc,15,13,2,0,54.1,6,0,5,84,5,0,0,0,0,0,0
2018,July,13,KF2,reg,W,ncc,44,33,11,0,44.4,23,7,3,61,6,0,0,0,0,0,0
2018,July,13,KF2,reg,X,ncc,36,22,14,0,52.1,13,4,2,48,7,26,0,0,0,0,0
2018,July,13,KF2,reg,Y,ncc,31,27,4,0,44.15,14,7,3,55,13,8,0,0,0,0,0
2018,July,13,KF2,reg,Z,ncc,46,34,12,0,42.75,12,6,7,31,34,8,0,0,0,0,0
2018,July,12,SDL,mid,31,ambient,44,23,21,0,42,20,29,2,49,0,0,0,0,0,0,0
2018,July,12,SDL,mid,32,no,79,44,35,0,37.5,52,27,5,15,0,0,0,0,0,0,0
2018,July,12,SDL,mid,33,no,51,29,22,0,37,34,33,23,10,0,0,0,0,0,0,0
2018,July,12,SDL,mid,34,ambient,47,30,17,0,46,21,25,7,47,0,0,0,0,0,0,0
2018,July,12,SDL,mid,35,ambient,46,18,28,0,44.5,26,51,4,19,0,0,0,0,0,0,0
2018,July,12,SDL,mid,36,no,107,58,49,0,30.5,54,47,0,0,0,0,0,0,0,0,0
2018,July,12,SDL,mid,37,ambient,94,53,41,0,46,48,38,4,10,0,0,0,0,0,0,0
2018,July,12,SDL,mid,38,no,64,39,25,0,34.5,38,51,4,8,0,0,0,0,0,0,0
2018,July,12,SDL,mid,39,ambient,72,46,26,0,38.5,67,30,1,2,0,0,0,0,0,0,0
2018,July,12,SDL,mid,40,no,93,60,33,0,62,55,29,0,15,0,0,0,0,0,0,0
2018,July,12,SDL,mid,61,high,86,53,33,0,23,35,50,2,5,0,0,0,0,0,8,0
2018,July,12,SDL,mid,62,high,67,36,31,0,34,30,44,10,16,0,0,0,0,0,0,0
2018,July,12,SDL,mid,63,high,87,52,35,0,61.5,39,56,0,5,0,0,0,0,0,0,0
2018,July,12,SDL,mid,64,high,91,56,35,0,43,60,38,0,2,0,0,0,0,0,0,0
2018,July,12,SDL,mid,65,high,50,21,29,0,55,33,54,0,13,0,0,0,0,0,0,0
2018,July,12,SDL,mid,G,cc,53,41,12,0,39,57,25,7,11,0,0,0,0,0,0,0
2018,July,12,SDL,mid,H,cc,74,45,29,0,51,40,32,4,24,0,0,0,0,0,0,0
2018,July,12,SDL,mid,II,cc,75,46,29,0,46.5,36,36,2,25,0,0,0,0,0,0,0
2018,July,12,SDL,mid,JJ,cc,62,45,17,0,42,62,29,1,7,0,0,0,0,0,0,0
2018,July,12,SDL,mid,KK,cc,70,40,30,0,37,60,28,3,8,0,0,0,0,0,0,0
2018,July,12,SDL,mid,LL,ncc,79,48,31,0,32.5,48,24,12,15,0,0,0,0,0,0,0
2018,July,12,SDL,mid,MM,ncc,73,46,27,0,32,52,43,3,1,0,0,0,0,0,0,0
2018,July,12,SDL,mid,NN,ncc,69,37,32,0,38.5,59,29,6,6,0,0,0,0,0,0,0
2018,July,12,SDL,mid,OO,ncc,67,44,23,0,33.5,30,28,11,31,0,0,0,0,0,0,0
2018,July,12,SDL,mid,PP,ncc,52,34,18,0,47.5,57,24,1,18,0,0,0,0,0,0,0
2018,August,25,KF1,reg,1,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,2,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,3,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,4,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,5,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,6,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,7,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,8,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,9,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,10,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,51,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,52,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,53,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,54,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,55,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,A,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,B,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,K,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,L,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,M,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,N,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,O,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,P,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,Q,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF1,reg,R,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,11,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,12,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,13,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,14,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,15,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,16,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,17,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,18,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,19,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,20,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,56,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,57,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,58,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,59,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,60,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,C,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,D,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,S,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,T,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,U,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,V,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,W,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,X,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,Y,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,KF2,reg,Z,ncc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,31,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,32,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,33,no,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,34,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,35,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,36,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,37,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,38,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,39,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,40,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,61,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,62,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,63,high,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,64,high,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,65,high,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,G,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,H,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,II,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,JJ,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,KK,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,LL,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,MM,ncc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,NN,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,OO,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,7,SDL,mid,PP,ncc,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,31,ambient,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,32,no,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,33,no,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,34,ambient,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,35,ambient,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,36,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,37,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,38,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,39,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,40,no,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,61,high,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,62,high,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,63,high,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,64,high,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,65,high,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,G,cc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,H,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,II,cc,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,JJ,cc,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,KK,cc,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,LL,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,August,25,SDL,mid,MM,ncc,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
