Year,Month,Day,Marsh,Zone,Cage,Treatment,Burrows,Pachy,Hemi,Fiddler,Green,Pitfall,Pitfall-F,Pitfall-P,Pitfall-G,Pitfall-H
2019,August,14,BOD,reg,33,ambient,33,3,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,34,cc,NA,1,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,35,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,36,high,6,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,37,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,38,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,39,ambient,10,6,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,40,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,41,cc,12,7,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,42,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,43,high,17,3,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,44,ambient,10,6,0,0,0,NA,NA,NA,NA,NA
2019,August,14,BOD,reg,45,cc,10,8,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,26,no,4,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,27,high,9,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,28,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,29,ncc,7,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,30,cc,14,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,31,high,15,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,32,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,33,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,34,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,35,ncc,8,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,36,high,16,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,37,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,38,ncc,13,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,39,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,40,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,41,cc,8,2,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,42,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,43,high,15,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,44,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2019,February,15,BOD,reg,45,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,26,no,1,1,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,27,high,8,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,28,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,29,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,30,cc,12,2,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,31,high,11,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,32,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,33,ambient,7,2,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,34,cc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,35,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,36,high,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,37,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,38,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,39,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,40,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,41,cc,12,7,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,42,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,43,high,17,3,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,44,ambient,23,3,0,0,0,NA,NA,NA,NA,NA
2019,September,17,BOD,reg,45,cc,8,8,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,26,no,6,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,27,high,17,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,28,ambient,14,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,29,ncc,11,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,30,cc,19,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,31,high,21,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,32,no,2,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,33,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,34,cc,15,3,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,35,ncc,7,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,36,high,23,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,37,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,38,ncc,15,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,39,ambient,13,3,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,40,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,41,cc,9,2,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,42,no,2,1,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,43,high,22,2,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,44,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2019,May,22,BOD,reg,45,cc,7,2,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,26,no,2,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,27,high,11,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,28,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,29,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,30,cc,12,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,31,high,17,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,32,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,33,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,34,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,35,ncc,14,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,36,high,15,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,37,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,38,ncc,16,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,39,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,40,ncc,3,2,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,41,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,42,no,2,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,43,high,17,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,44,ambient,18,0,0,0,0,NA,NA,NA,NA,NA
2019,July,24,BOD,reg,45,cc,10,1,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,26,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,27,high,9,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,28,ambient,10,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,29,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,30,cc,8,1,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,31,high,11,0,0,0,1,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,32,no,0,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,33,ambient,6,1,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,34,cc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,35,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,36,high,8,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,37,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,38,ncc,NA,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,39,ambient,8,0,0,0,3,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,40,ncc,NA,4,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,41,cc,10,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,42,no,1,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,43,high,8,0,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,44,ambient,8,3,0,0,0,NA,NA,NA,NA,NA
2019,August,28,BOD,reg,45,cc,5,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,12,no,0,1,0,0,0,5,NA,5,NA,NA
2017,September,1,BOL,reg,16,no,0,0,0,0,0,5,NA,5,NA,NA
2017,September,1,BOL,reg,14,no,0,1,0,0,0,6,NA,6,NA,NA
2017,September,1,BOL,reg,23,no,0,2,0,0,0,9,NA,9,NA,NA
2017,September,1,BOL,reg,2,no,0,0,0,0,0,12,NA,2,NA,NA
2017,June,1,BOL,reg,1,ncc,10,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,2,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,June,1,BOL,reg,3,high,6,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,4,ambient,11,2,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,5,cc,10,2,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,6,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,7,high,14,2,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,8,ambient,5,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,9,cc,8,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,10,ambient,4,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,11,ncc,5,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,12,no,1,1,0,0,0,0,NA,NA,NA,NA
2017,June,1,BOL,reg,13,high,9,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,14,no,1,0,0,0,0,0,NA,NA,NA,NA
2017,June,1,BOL,reg,15,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,16,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,June,1,BOL,reg,17,ambient,4,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,18,ncc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,19,cc,5,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,20,high,5,2,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,21,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,22,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,23,no,1,1,0,0,0,0,NA,NA,NA,NA
2017,June,1,BOL,reg,24,ncc,2,1,0,0,0,NA,NA,NA,NA,NA
2017,June,1,BOL,reg,25,cc,9,1,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,1,ncc,8,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,3,high,10,6,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,4,ambient,18,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,5,cc,6,3,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,6,high,10,7,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,7,high,8,8,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,8,ambient,7,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,9,cc,7,9,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,10,ambient,4,3,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,11,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,13,high,7,7,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,15,cc,1,3,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,17,ambient,5,5,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,18,ncc,3,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,19,cc,3,8,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,20,high,5,4,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,21,ambient,7,5,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,22,ncc,2,7,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,24,ncc,4,5,0,0,0,NA,NA,NA,NA,NA
2017,September,1,BOL,reg,25,cc,11,7,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,23,no,0,0,0,0,0,7,NA,7,NA,NA
2017,June,12,BOL,reg,2,no,0,0,0,0,0,9,NA,9,NA,NA
2017,June,12,BOL,reg,16,no,2,1,0,0,0,12,NA,2,NA,NA
2017,June,12,BOL,reg,12,no,1,1,0,0,0,13,NA,3,NA,NA
2017,June,12,BOL,reg,14,no,0,0,0,0,0,15,NA,5,NA,NA
2017,June,12,BOL,reg,1,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,3,high,2,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,4,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,5,cc,5,2,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,6,high,8,2,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,7,high,6,2,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,8,ambient,4,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,9,cc,8,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,10,ambient,2,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,11,ncc,3,2,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,13,high,4,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,15,cc,6,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,17,ambient,3,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,18,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,19,cc,4,4,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,20,high,7,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,21,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,22,ncc,3,1,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,24,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,June,12,BOL,reg,25,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,12,no,0,1,0,0,0,5,NA,5,NA,NA
2017,July,13,BOL,reg,14,no,0,1,0,0,0,7,NA,7,NA,NA
2017,July,13,BOL,reg,2,no,0,0,0,0,0,10,NA,0,NA,NA
2017,July,13,BOL,reg,16,no,0,1,0,0,0,12,NA,2,NA,NA
2017,July,13,BOL,reg,23,no,0,0,0,0,0,14,NA,4,NA,NA
2017,July,13,BOL,reg,1,ncc,21,5,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,3,high,14,4,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,4,ambient,13,2,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,5,cc,13,1,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,6,high,22,2,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,7,high,16,1,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,8,ambient,9,2,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,9,cc,19,5,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,10,ambient,9,1,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,11,ncc,7,4,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,13,high,15,0,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,15,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,17,ambient,4,3,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,18,ncc,16,3,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,19,cc,10,3,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,20,high,14,2,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,21,ambient,13,2,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,22,ncc,11,3,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,24,ncc,2,1,0,0,0,NA,NA,NA,NA,NA
2017,July,13,BOL,reg,25,cc,14,3,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,1,ncc,1,3,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,2,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,3,high,4,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,4,ambient,5,1,1,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,5,cc,5,5,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,6,high,7,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,7,high,3,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,8,ambient,2,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,9,cc,3,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,10,ambient,1,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,11,ncc,2,3,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,12,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,13,high,5,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,14,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,15,cc,1,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,16,no,0,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,17,ambient,1,2,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,18,ncc,1,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,19,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,20,high,2,3,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,21,ambient,1,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,22,ncc,2,2,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,23,no,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,24,ncc,1,1,0,0,0,NA,NA,NA,NA,NA
2017,May,18,BOL,reg,25,cc,1,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,14,no,0,1,0,0,0,4,NA,4,NA,NA
2017,July,27,BOL,reg,16,no,0,1,0,0,0,8,NA,8,NA,NA
2017,July,27,BOL,reg,12,no,0,0,0,0,0,9,NA,9,NA,NA
2017,July,27,BOL,reg,23,no,0,1,0,0,0,9,NA,9,NA,NA
2017,July,27,BOL,reg,2,no,0,0,0,0,0,10,NA,0,NA,NA
2017,July,27,BOL,reg,1,ncc,7,4,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,3,high,9,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,4,ambient,9,3,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,5,cc,15,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,6,high,12,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,7,high,16,6,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,8,ambient,12,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,9,cc,7,4,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,10,ambient,4,3,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,11,ncc,4,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,13,high,6,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,15,cc,7,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,17,ambient,5,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,18,ncc,7,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,19,cc,6,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,20,high,5,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,21,ambient,7,2,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,22,ncc,4,3,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,24,ncc,2,1,0,0,0,NA,NA,NA,NA,NA
2017,July,27,BOL,reg,25,cc,11,4,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,1,ncc,11,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,2,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,6,BOL,reg,3,high,16,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,4,ambient,21,3,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,5,cc,13,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,6,high,15,2,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,7,high,7,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,8,ambient,16,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,9,cc,15,3,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,10,ambient,21,1,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,11,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,12,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,6,BOL,reg,13,high,14,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,14,no,0,0,0,0,0,0,NA,NA,NA,NA
2018,June,6,BOL,reg,15,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,16,no,1,0,0,0,0,0,NA,NA,NA,NA
2018,June,6,BOL,reg,17,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,18,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,19,cc,7,2,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,20,high,8,1,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,21,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,22,ncc,10,1,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,23,no,1,1,0,0,0,0,NA,NA,NA,NA
2018,June,6,BOL,reg,24,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2018,June,6,BOL,reg,25,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,16,no,1,0,0,0,0,1,NA,1,NA,NA
2018,July,8,BOL,reg,2,no,1,0,0,0,0,2,NA,2,NA,NA
2018,July,8,BOL,reg,14,no,0,0,0,0,0,2,NA,2,NA,NA
2018,April,8,BOL,reg,12,no,0,0,0,0,0,3,NA,3,NA,NA
2018,April,8,BOL,reg,14,no,2,3,0,0,0,3,NA,3,NA,NA
2018,July,8,BOL,reg,23,no,0,0,0,0,0,4,NA,4,NA,NA
2018,April,8,BOL,reg,2,no,0,0,0,0,0,5,NA,5,NA,NA
2018,April,8,BOL,reg,23,no,0,0,0,0,0,5,NA,5,NA,NA
2018,April,8,BOL,reg,1,ncc,8,0,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,3,high,18,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,4,ambient,11,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,5,cc,6,4,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,6,high,20,2,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,7,high,9,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,8,ambient,12,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,9,cc,15,4,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,10,ambient,14,8,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,11,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,13,high,21,7,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,15,cc,4,1,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,17,ambient,6,4,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,18,ncc,6,1,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,19,cc,7,4,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,20,high,15,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,21,ambient,10,3,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,22,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,24,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2018,April,8,BOL,reg,25,cc,7,1,0,0,0,NA,NA,NA,NA,NA
2018,July,8,BOL,reg,1,ncc,11,1,0,0,0,NA,NA,NA,NA,NA
